state,county,state_fips,zip,company,plan_name,plan_type,plan_id,link_to_plan_page
TN,Blount,47,37701,UnitedHealthcare,AARP Medicare Advantage Giveback from UHC TC-4 (HMO-POS),Medicare Advantage with drug coverage,H5253-121-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-121-0?fips=47009&plan_type=PLAN_TYPE_MAPD&zip=37701&year=2025&lang=en&page=1
TN,Blount,47,37701,UnitedHealthcare,AARP Medicare Advantage from UHC TC-0003 (HMO-POS),Medicare Advantage with drug coverage,H5253-048-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-048-0?fips=47009&plan_type=PLAN_TYPE_MAPD&zip=37701&year=2025&lang=en&page=3
TN,Blount,47,37701,UnitedHealthcare,AARP Medicare Advantage Access from UHC TN-7 (PPO),Medicare Advantage with drug coverage,H2001-086-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-086-0?fips=47009&plan_type=PLAN_TYPE_MAPD&zip=37701&year=2025&lang=en&page=4
TN,Campbell,47,37762,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx TC-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H5253-113-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-113-0?fips=47013&plan_type=PLAN_TYPE_MAPD&zip=37762&year=2025&lang=en&page=1
TN,Campbell,47,37762,UnitedHealthcare,AARP Medicare Advantage from UHC TC-0002 (HMO-POS),Medicare Advantage with drug coverage,H5253-047-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-047-0?fips=47013&plan_type=PLAN_TYPE_MAPD&zip=37762&year=2025&lang=en&page=1
TN,Campbell,47,37762,UnitedHealthcare,UHC Medicare Advantage TC-0001 (PPO),Medicare Advantage with drug coverage,H2001-104-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-104-0?fips=47013&plan_type=PLAN_TYPE_MAPD&zip=37762&year=2025&lang=en&page=1
TN,Campbell,47,37762,UnitedHealthcare,AARP Medicare Advantage Giveback from UHC TC-4 (HMO-POS),Medicare Advantage with drug coverage,H5253-121-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-121-0?fips=47013&plan_type=PLAN_TYPE_MAPD&zip=37762&year=2025&lang=en&page=1
TN,Campbell,47,37762,UnitedHealthcare,AARP Medicare Advantage from UHC TC-0003 (HMO-POS),Medicare Advantage with drug coverage,H5253-048-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-048-0?fips=47013&plan_type=PLAN_TYPE_MAPD&zip=37762&year=2025&lang=en&page=3
TN,Campbell,47,37762,UnitedHealthcare,AARP Medicare Advantage Access from UHC TN-7 (PPO),Medicare Advantage with drug coverage,H2001-086-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-086-0?fips=47013&plan_type=PLAN_TYPE_MAPD&zip=37762&year=2025&lang=en&page=4
TN,Carroll,47,38235,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx TC-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H5253-113-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-113-0?fips=47017&plan_type=PLAN_TYPE_MAPD&zip=38235&year=2025&lang=en&page=1
TN,Carroll,47,38235,UnitedHealthcare,AARP Medicare Advantage from UHC TN-0002 (PPO),Medicare Advantage with drug coverage,H2001-094-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-094-0?fips=47017&plan_type=PLAN_TYPE_MAPD&zip=38235&year=2025&lang=en&page=1
TN,Carroll,47,38235,UnitedHealthcare,AARP Medicare Advantage from UHC TN-0003 (HMO-POS),Medicare Advantage with drug coverage,H5253-081-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-081-0?fips=47017&plan_type=PLAN_TYPE_MAPD&zip=38235&year=2025&lang=en&page=1
TN,Carroll,47,38235,UnitedHealthcare,AARP Medicare Advantage Giveback from UHC TC-4 (HMO-POS),Medicare Advantage with drug coverage,H5253-121-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-121-0?fips=47017&plan_type=PLAN_TYPE_MAPD&zip=38235&year=2025&lang=en&page=1
TN,Carroll,47,38235,UnitedHealthcare,AARP Medicare Advantage from UHC TN-0004 (HMO-POS),Medicare Advantage with drug coverage,H5253-082-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-082-0?fips=47017&plan_type=PLAN_TYPE_MAPD&zip=38235&year=2025&lang=en&page=3
TN,Carroll,47,38235,UnitedHealthcare,AARP Medicare Advantage Access from UHC TN-7 (PPO),Medicare Advantage with drug coverage,H2001-086-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-086-0?fips=47017&plan_type=PLAN_TYPE_MAPD&zip=38235&year=2025&lang=en&page=3
TN,Chester,47,38347,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx TC-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H5253-113-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-113-0?fips=47023&plan_type=PLAN_TYPE_MAPD&zip=38347&year=2025&lang=en&page=1
TN,Chester,47,38347,UnitedHealthcare,AARP Medicare Advantage from UHC TN-0002 (PPO),Medicare Advantage with drug coverage,H2001-094-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-094-0?fips=47023&plan_type=PLAN_TYPE_MAPD&zip=38347&year=2025&lang=en&page=1
TN,Chester,47,38347,UnitedHealthcare,AARP Medicare Advantage from UHC TN-0003 (HMO-POS),Medicare Advantage with drug coverage,H5253-081-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-081-0?fips=47023&plan_type=PLAN_TYPE_MAPD&zip=38347&year=2025&lang=en&page=1
TN,Chester,47,38347,UnitedHealthcare,AARP Medicare Advantage Giveback from UHC TC-4 (HMO-POS),Medicare Advantage with drug coverage,H5253-121-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-121-0?fips=47023&plan_type=PLAN_TYPE_MAPD&zip=38347&year=2025&lang=en&page=2
TN,Chester,47,38347,UnitedHealthcare,AARP Medicare Advantage from UHC TN-0004 (HMO-POS),Medicare Advantage with drug coverage,H5253-082-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-082-0?fips=47023&plan_type=PLAN_TYPE_MAPD&zip=38347&year=2025&lang=en&page=3
TN,Chester,47,38347,UnitedHealthcare,AARP Medicare Advantage Access from UHC TN-7 (PPO),Medicare Advantage with drug coverage,H2001-086-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-086-0?fips=47023&plan_type=PLAN_TYPE_MAPD&zip=38347&year=2025&lang=en&page=4
TN,Claiborne,47,37724,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx TC-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H5253-113-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-113-0?fips=47025&plan_type=PLAN_TYPE_MAPD&zip=37724&year=2025&lang=en&page=1
TN,Claiborne,47,37724,UnitedHealthcare,AARP Medicare Advantage from UHC TC-0002 (HMO-POS),Medicare Advantage with drug coverage,H5253-047-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-047-0?fips=47025&plan_type=PLAN_TYPE_MAPD&zip=37724&year=2025&lang=en&page=1
TN,Claiborne,47,37724,UnitedHealthcare,UHC Medicare Advantage TC-0001 (PPO),Medicare Advantage with drug coverage,H2001-104-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-104-0?fips=47025&plan_type=PLAN_TYPE_MAPD&zip=37724&year=2025&lang=en&page=1
TN,Claiborne,47,37724,UnitedHealthcare,AARP Medicare Advantage Giveback from UHC TC-4 (HMO-POS),Medicare Advantage with drug coverage,H5253-121-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-121-0?fips=47025&plan_type=PLAN_TYPE_MAPD&zip=37724&year=2025&lang=en&page=1
TN,Claiborne,47,37724,UnitedHealthcare,AARP Medicare Advantage from UHC TC-0003 (HMO-POS),Medicare Advantage with drug coverage,H5253-048-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-048-0?fips=47025&plan_type=PLAN_TYPE_MAPD&zip=37724&year=2025&lang=en&page=3
TN,Claiborne,47,37724,UnitedHealthcare,AARP Medicare Advantage Access from UHC TN-7 (PPO),Medicare Advantage with drug coverage,H2001-086-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-086-0?fips=47025&plan_type=PLAN_TYPE_MAPD&zip=37724&year=2025&lang=en&page=4
TN,Clay,47,38575,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx TC-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H5253-113-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-113-0?fips=47027&plan_type=PLAN_TYPE_MAPD&zip=38575&year=2025&lang=en&page=1
TN,Clay,47,38575,UnitedHealthcare,AARP Medicare Advantage from UHC TC-0002 (HMO-POS),Medicare Advantage with drug coverage,H5253-047-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-047-0?fips=47027&plan_type=PLAN_TYPE_MAPD&zip=38575&year=2025&lang=en&page=1
TN,Clay,47,38575,UnitedHealthcare,UHC Medicare Advantage TC-0001 (PPO),Medicare Advantage with drug coverage,H2001-104-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-104-0?fips=47027&plan_type=PLAN_TYPE_MAPD&zip=38575&year=2025&lang=en&page=2
TN,Clay,47,38575,UnitedHealthcare,AARP Medicare Advantage Giveback from UHC TC-4 (HMO-POS),Medicare Advantage with drug coverage,H5253-121-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-121-0?fips=47027&plan_type=PLAN_TYPE_MAPD&zip=38575&year=2025&lang=en&page=2
TN,Clay,47,38575,UnitedHealthcare,AARP Medicare Advantage from UHC TC-0003 (HMO-POS),Medicare Advantage with drug coverage,H5253-048-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-048-0?fips=47027&plan_type=PLAN_TYPE_MAPD&zip=38575&year=2025&lang=en&page=4
TN,Clay,47,38575,UnitedHealthcare,AARP Medicare Advantage Access from UHC TN-7 (PPO),Medicare Advantage with drug coverage,H2001-086-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-086-0?fips=47027&plan_type=PLAN_TYPE_MAPD&zip=38575&year=2025&lang=en&page=4
TN,Cocke,47,37727,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx TC-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H5253-113-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-113-0?fips=47029&plan_type=PLAN_TYPE_MAPD&zip=37727&year=2025&lang=en&page=1
TN,Cocke,47,37727,UnitedHealthcare,AARP Medicare Advantage from UHC TC-0002 (HMO-POS),Medicare Advantage with drug coverage,H5253-047-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-047-0?fips=47029&plan_type=PLAN_TYPE_MAPD&zip=37727&year=2025&lang=en&page=1
TN,Cocke,47,37727,UnitedHealthcare,UHC Medicare Advantage TC-0001 (PPO),Medicare Advantage with drug coverage,H2001-104-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-104-0?fips=47029&plan_type=PLAN_TYPE_MAPD&zip=37727&year=2025&lang=en&page=1
TN,Cocke,47,37727,UnitedHealthcare,AARP Medicare Advantage Giveback from UHC TC-4 (HMO-POS),Medicare Advantage with drug coverage,H5253-121-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-121-0?fips=47029&plan_type=PLAN_TYPE_MAPD&zip=37727&year=2025&lang=en&page=1
TN,Cocke,47,37727,UnitedHealthcare,AARP Medicare Advantage from UHC TC-0003 (HMO-POS),Medicare Advantage with drug coverage,H5253-048-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-048-0?fips=47029&plan_type=PLAN_TYPE_MAPD&zip=37727&year=2025&lang=en&page=3
TN,Cocke,47,37727,UnitedHealthcare,AARP Medicare Advantage Access from UHC TN-7 (PPO),Medicare Advantage with drug coverage,H2001-086-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-086-0?fips=47029&plan_type=PLAN_TYPE_MAPD&zip=37727&year=2025&lang=en&page=4
TN,Coffee,47,37355,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx TC-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H5253-113-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-113-0?fips=47031&plan_type=PLAN_TYPE_MAPD&zip=37355&year=2025&lang=en&page=1
TN,Coffee,47,37355,UnitedHealthcare,AARP Medicare Advantage from UHC TN-0001 (PPO),Medicare Advantage with drug coverage,H2001-093-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-093-0?fips=47031&plan_type=PLAN_TYPE_MAPD&zip=37355&year=2025&lang=en&page=1
TN,Coffee,47,37355,UnitedHealthcare,AARP Medicare Advantage from UHC TN-0005 (HMO-POS),Medicare Advantage with drug coverage,H5253-083-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-083-0?fips=47031&plan_type=PLAN_TYPE_MAPD&zip=37355&year=2025&lang=en&page=2
TN,Coffee,47,37355,UnitedHealthcare,AARP Medicare Advantage Giveback from UHC TC-4 (HMO-POS),Medicare Advantage with drug coverage,H5253-121-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-121-0?fips=47031&plan_type=PLAN_TYPE_MAPD&zip=37355&year=2025&lang=en&page=2
TN,Coffee,47,37355,UnitedHealthcare,AARP Medicare Advantage from UHC TN-0006 (HMO-POS),Medicare Advantage with drug coverage,H5253-084-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-084-0?fips=47031&plan_type=PLAN_TYPE_MAPD&zip=37355&year=2025&lang=en&page=3
TN,Coffee,47,37355,UnitedHealthcare,AARP Medicare Advantage Access from UHC TN-7 (PPO),Medicare Advantage with drug coverage,H2001-086-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-086-0?fips=47031&plan_type=PLAN_TYPE_MAPD&zip=37355&year=2025&lang=en&page=4
TN,Crockett,47,38050,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx TC-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H5253-113-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-113-0?fips=47033&plan_type=PLAN_TYPE_MAPD&zip=38050&year=2025&lang=en&page=1
TN,Crockett,47,38050,UnitedHealthcare,AARP Medicare Advantage from UHC TN-0002 (PPO),Medicare Advantage with drug coverage,H2001-094-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-094-0?fips=47033&plan_type=PLAN_TYPE_MAPD&zip=38050&year=2025&lang=en&page=1
TN,Crockett,47,38050,UnitedHealthcare,AARP Medicare Advantage from UHC TN-0003 (HMO-POS),Medicare Advantage with drug coverage,H5253-081-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-081-0?fips=47033&plan_type=PLAN_TYPE_MAPD&zip=38050&year=2025&lang=en&page=1
TN,Crockett,47,38050,UnitedHealthcare,AARP Medicare Advantage Giveback from UHC TC-4 (HMO-POS),Medicare Advantage with drug coverage,H5253-121-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-121-0?fips=47033&plan_type=PLAN_TYPE_MAPD&zip=38050&year=2025&lang=en&page=2
TN,Crockett,47,38050,UnitedHealthcare,AARP Medicare Advantage from UHC TN-0004 (HMO-POS),Medicare Advantage with drug coverage,H5253-082-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-082-0?fips=47033&plan_type=PLAN_TYPE_MAPD&zip=38050&year=2025&lang=en&page=3
TN,Crockett,47,38050,UnitedHealthcare,AARP Medicare Advantage Access from UHC TN-7 (PPO),Medicare Advantage with drug coverage,H2001-086-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-086-0?fips=47033&plan_type=PLAN_TYPE_MAPD&zip=38050&year=2025&lang=en&page=4
TN,Cumberland,47,37723,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx TC-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H5253-113-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-113-0?fips=47035&plan_type=PLAN_TYPE_MAPD&zip=37723&year=2025&lang=en&page=1
TN,Cumberland,47,37723,UnitedHealthcare,AARP Medicare Advantage from UHC TC-0002 (HMO-POS),Medicare Advantage with drug coverage,H5253-047-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-047-0?fips=47035&plan_type=PLAN_TYPE_MAPD&zip=37723&year=2025&lang=en&page=1
TN,Cumberland,47,37723,UnitedHealthcare,UHC Medicare Advantage TC-0001 (PPO),Medicare Advantage with drug coverage,H2001-104-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-104-0?fips=47035&plan_type=PLAN_TYPE_MAPD&zip=37723&year=2025&lang=en&page=2
TN,Cumberland,47,37723,UnitedHealthcare,AARP Medicare Advantage Giveback from UHC TC-4 (HMO-POS),Medicare Advantage with drug coverage,H5253-121-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-121-0?fips=47035&plan_type=PLAN_TYPE_MAPD&zip=37723&year=2025&lang=en&page=2
TN,Cumberland,47,37723,UnitedHealthcare,AARP Medicare Advantage from UHC TC-0003 (HMO-POS),Medicare Advantage with drug coverage,H5253-048-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-048-0?fips=47035&plan_type=PLAN_TYPE_MAPD&zip=37723&year=2025&lang=en&page=4
TN,Cumberland,47,37723,UnitedHealthcare,AARP Medicare Advantage Access from UHC TN-7 (PPO),Medicare Advantage with drug coverage,H2001-086-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-086-0?fips=47035&plan_type=PLAN_TYPE_MAPD&zip=37723&year=2025&lang=en&page=5
TN,Davidson,47,37115,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx TC-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H5253-113-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-113-0?fips=47037&plan_type=PLAN_TYPE_MAPD&zip=37115&year=2025&lang=en&page=2
TN,Davidson,47,37115,UnitedHealthcare,AARP Medicare Advantage from UHC TN-0001 (PPO),Medicare Advantage with drug coverage,H2001-093-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-093-0?fips=47037&plan_type=PLAN_TYPE_MAPD&zip=37115&year=2025&lang=en&page=2
TN,Davidson,47,37115,UnitedHealthcare,AARP Medicare Advantage from UHC TN-0005 (HMO-POS),Medicare Advantage with drug coverage,H5253-083-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-083-0?fips=47037&plan_type=PLAN_TYPE_MAPD&zip=37115&year=2025&lang=en&page=2
TN,Davidson,47,37115,UnitedHealthcare,AARP Medicare Advantage Giveback from UHC TC-4 (HMO-POS),Medicare Advantage with drug coverage,H5253-121-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-121-0?fips=47037&plan_type=PLAN_TYPE_MAPD&zip=37115&year=2025&lang=en&page=2
TN,Davidson,47,37115,UnitedHealthcare,AARP Medicare Advantage from UHC TN-0006 (HMO-POS),Medicare Advantage with drug coverage,H5253-084-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-084-0?fips=47037&plan_type=PLAN_TYPE_MAPD&zip=37115&year=2025&lang=en&page=4
TN,Davidson,47,37115,UnitedHealthcare,AARP Medicare Advantage Access from UHC TN-7 (PPO),Medicare Advantage with drug coverage,H2001-086-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-086-0?fips=47037&plan_type=PLAN_TYPE_MAPD&zip=37115&year=2025&lang=en&page=5
TN,DeKalb,47,37059,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx TC-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H5253-113-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-113-0?fips=47041&plan_type=PLAN_TYPE_MAPD&zip=37059&year=2025&lang=en&page=1
TN,DeKalb,47,37059,UnitedHealthcare,AARP Medicare Advantage from UHC TN-0001 (PPO),Medicare Advantage with drug coverage,H2001-093-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-093-0?fips=47041&plan_type=PLAN_TYPE_MAPD&zip=37059&year=2025&lang=en&page=2
TN,DeKalb,47,37059,UnitedHealthcare,AARP Medicare Advantage from UHC TN-0005 (HMO-POS),Medicare Advantage with drug coverage,H5253-083-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-083-0?fips=47041&plan_type=PLAN_TYPE_MAPD&zip=37059&year=2025&lang=en&page=2
TN,DeKalb,47,37059,UnitedHealthcare,AARP Medicare Advantage Giveback from UHC TC-4 (HMO-POS),Medicare Advantage with drug coverage,H5253-121-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-121-0?fips=47041&plan_type=PLAN_TYPE_MAPD&zip=37059&year=2025&lang=en&page=2
TN,DeKalb,47,37059,UnitedHealthcare,AARP Medicare Advantage from UHC TN-0006 (HMO-POS),Medicare Advantage with drug coverage,H5253-084-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-084-0?fips=47041&plan_type=PLAN_TYPE_MAPD&zip=37059&year=2025&lang=en&page=4
TN,DeKalb,47,37059,UnitedHealthcare,AARP Medicare Advantage Access from UHC TN-7 (PPO),Medicare Advantage with drug coverage,H2001-086-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-086-0?fips=47041&plan_type=PLAN_TYPE_MAPD&zip=37059&year=2025&lang=en&page=4
TN,Dickson,47,37029,UnitedHealthcare,AARP Medicare Advantage Patriot No Rx TC-MA01 (HMO-POS),Medicare Advantage (without drug coverage),H5253-113-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-113-0?fips=47043&plan_type=PLAN_TYPE_MAPD&zip=37029&year=2025&lang=en&page=1
TN,Dickson,47,37029,UnitedHealthcare,AARP Medicare Advantage from UHC TN-0001 (PPO),Medicare Advantage with drug coverage,H2001-093-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H2001-093-0?fips=47043&plan_type=PLAN_TYPE_MAPD&zip=37029&year=2025&lang=en&page=2
TN,Dickson,47,37029,UnitedHealthcare,AARP Medicare Advantage from UHC TN-0005 (HMO-POS),Medicare Advantage with drug coverage,H5253-083-0,https://www.medicare.gov/plan-compare/#/plan-details/2025-H5253-083-0?fips=47043&plan_type=PLAN_TYPE_MAPD&zip=37029&year=2025&lang=en&page=2
